player_id,name,name_en,team_name,team_code,position_code,position_name,jersey_number,batting_hand,throwing_hand,birthdate,first_game_date,height_cm,weight_kg,school,is_foreign,is_aboriginal,aboriginal_name,image_url,is_coach,is_player,is_referee,listing_team_code,nationality,player_status,remarks,sex,team_logo
0000006269,*愛力戈,Erick LEAL,富邦悍將二軍,AEO022,1,投手,54,R,R,1995-03-17,,190,81,,1,0,Erick LEAL,https://www.cpbl.com.tw/files/atts/0Q068560641054976493/54愛力戈2026.jpg,,1,,AEO022,862,17,2026/02/24 富邦悍將《合約所屬球員》,1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006295,銳力獅,Denyi REYES,統一7-ELEVEn獅,ADD011,1,投手,88,R,R,1996-11-02,2026-04-22,190,100,,1,0,Denyi REYES,https://www.cpbl.com.tw/files/atts/0Q071653039622456655/88銳力獅2026.jpg,,1,,ADD011,214,,2026/02/24 統一7-ELEVEn 獅 《註冊球員》,1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000006497,鋼龍,Andrew GAGNON,味全龍二軍,AAA022,1,投手,37,R,R,1990-06-26,2021-04-08,193,97,,1,0,Andrew GAGNON,https://www.cpbl.com.tw/files/atts/0L088850493829401912/37鋼龍2025.jpg,,1,,AAA022,840,,"護照名：Andrew Miles Gagnon
登錄名：鋼龍(味全龍：2021~2025)
國籍：美國
背號：#64(味全龍：2021~2025)
2021/02/27 味全龍《註冊球員》
2022 味全龍《季後賽28人名單》
2023/03/01 味全龍《註冊球員》
2023/03/31 味全龍《開季27人名單》
2023 味全龍隊《總冠軍賽28人名單》
2025/02/26 味全龍《註冊球員》；更改英文登錄名 Drew Gagnon→Andrew Gagnon
2025/03/28 味全龍《開季28人名單》
2026/02/24 味全龍《註冊球員》
2026/03/27 味全龍《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006507,後勁,Bradin HAGENS,台鋼雄鷹二軍,AKP022,1,投手,40,R,R,1989-05-12,2021-03-25,190,95,,1,0,Bradin HAGENS/豪勁,https://www.cpbl.com.tw/files/atts/0L088836205009344702/40後勁2025.jpg,,1,,AKP022,840,,"護照名：Bradin Carl Hagens
登錄名：豪勁(樂天桃猿：2021~2023)、後勁(台鋼雄鷹：2024~2025)
國籍：美國
背號：#61(樂天桃猿：2021~2023)、#40(台鋼雄鷹：2024~2025)
2021/03/09 樂天桃猿《測試洋將》
2021/03/12 樂天桃猿《新註冊》
2022/03/03 樂天桃猿《測試洋將》
2023/03/18 樂天桃猿《測試洋將》
2023/03/28 樂天桃猿《新註冊》
2023/03/31 樂天桃猿《開季27人名單》
2023 樂天桃猿《季後賽28人名單》《總冠軍賽28人名單》
2024/04/02 台鋼雄鷹《合約所屬球員》
2024/06/11 台鋼雄鷹《新註冊》
2025/02/26 台鋼雄鷹《合約所屬球員》
2025/03/25 台鋼雄鷹《新註冊》
2025/03/28 台鋼雄鷹《開季28人名單》
2026/02/24 台鋼雄鷹《測試洋將》
2026/03/27 台鋼雄鷹《新註冊》",1,http://cpbl.com.tw/files/atts/0M259522042284091551/TSG-logo0912.png
0000006555,梅賽鍶,Cristopher MERCEDES,味全龍,AAA011,1,投手,95,L,L,1994-03-08,2025-03-30,190,108,,1,0,Cristopher MERCEDES,https://www.cpbl.com.tw/files/atts/0Q075586206483430973/梅賽鍶2026.jpg,,1,,AAA011,214,,"護照名：Cristopher Crisostome Mercedes
登錄名：梅賽斯(統一7-ELEVEn獅：2025)
國籍：多明尼加
背號：#42(統一7-ELEVEn獅：2025)
2025/03/14 統一7-ELEVEn獅《測試洋將》
2025/03/21 統一7-ELEVEn獅《新註冊》
2025/03/28 統一7-ELEVEn獅《開季28人名單》
2025/08/02  統一7-ELEVEn獅《終止合約》
2026味全新註冊，更名梅賽鍶(梅賽斯)
2026/03/27 味全龍《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006711,李承鴻,LEE Cheng Hung,統一7-ELEVEn獅二軍,ADD022,1,投手,86,R,R,2003-03-11,2022-10-26,182,76,普門高中,0,0,,https://www.cpbl.com.tw/files/atts/0Q068592672486508681/86李承鴻.jpg,,1,,ADD022,158,,"2022/09/18 統一7-ELEVEn獅《新註冊》
2023/03/01 統一7-ELEVEn獅《合約所屬球員》
2023/08/04 統一7-ELEVEn獅《新註冊》
2024/02/26 統一7-ELEVEn獅《註冊球員》
2025/02/26 統一7-ELEVEn獅《合約所屬球員》
2025/08/23 統一7-ELEVEn獅《新註冊》
2025 亞洲冬季棒球聯盟《台灣海洋》
2026/02/24 統一7-ELEVEn 獅 《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000006712,*楊孟沅,YANG Meng Yuan,統一7-ELEVEn獅二軍,ADD022,1,投手,90,L,L,1999-03-14,2022-04-04,173,75,臺北市大,0,0,,https://www.cpbl.com.tw/files/atts/0L281374905740182369/90楊孟沅.jpg,,1,,ADD022,158,,"2023/03/01 統一7-ELEVEn獅《合約所屬球員》
2023/07/22 統一7-ELEVEn獅《新註冊》
2023 亞洲冬季棒球聯盟 《中華職棒》登錄名單
2024/02/26 統一7-ELEVEn獅《註冊球員》
2025/02/26 統一7-ELEVEn獅《註冊球員》
2026/02/24 統一7-ELEVEn 獅 《合約所屬球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000006714,鍾玉成,ZHUNG Yu Cheng,樂天桃猿二軍,AJL022,9,右外野手,97,L,R,2003-02-10,2022-06-04,181,77,大溪高中,0,0,,https://www.cpbl.com.tw/files/atts/0L280404820407892509/97鍾玉成2025.jpg,,1,,AJL022,158,,"2021/09/07 樂天桃猿《合約所屬球員》
2022/03/03 樂天桃猿《合約所屬球員》
2022/05/31 樂天桃猿《新註冊》
2023/03/01 樂天桃猿《合約所屬球員》
2023/08/29 樂天桃猿《新註冊》
2024/02/26 樂天桃猿《註冊球員》
2025/02/27 樂天桃猿《註冊球員》
2025 樂天桃猿《季後挑戰賽32人名單》《總冠軍賽32人名單》
2025 桃園亞洲職棒交流賽 樂天桃猿《出賽名單》
2025 亞洲冬季棒球聯盟《台灣山林》登錄名單
2026/02/24 樂天桃猿《註冊球員》",1,http://cpbl.com.tw/files/atts/0L015581098468306680/2024_CPBL六隊Logo_R_官網.png
0000006716,張翔,CHANG Hsiang,統一7-ELEVEn獅,ADD011,2,捕手,4,R,R,2003-01-22,2023-09-18,180,88,平鎮高中,0,1,,https://www.cpbl.com.tw/files/atts/0L281368646520849370/4張翔2026.jpg,,1,,ADD011,158,,"2021/09/08 統一7-ELEVEn獅《合約所屬球員》
2022/09/18 統一7-ELEVEn獅《新註冊》
2023/03/01 統一7-ELEVEn獅《註冊球員》
2023 亞洲冬季棒球聯盟《中華職棒》登錄名單
2024/02/26 統一7-ELEVEn獅《註冊球員》
2024 亞洲冬季棒球聯盟《台灣山林》登錄名單
2025/02/26 統一7-ELEVEn獅《註冊球員》
2025/08/23 統一7-ELEVEn獅《註銷註冊》
2026/02/24 統一7-ELEVEn 獅 《註冊球員》
2026/03/27 統一7-ELEVEn獅《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000006718,毛英傑,MAO Ying Chieh,樂天桃猿二軍,AJL022,2,捕手,89,R,R,2003-04-04,2023-10-23,170,70,,0,1,,https://www.cpbl.com.tw/files/atts/0L280403782179446760/89毛英傑2025.jpg,,1,,AJL022,158,,"2021/09/10 樂天桃猿《合約所屬球員》
2022/03/03 樂天桃猿《合約所屬球員》
2022/05/25 樂天桃猿《新註冊》
2023/03/01 樂天桃猿《註冊球員》
2024/02/26 樂天桃猿《註冊球員》
2025/02/27 樂天桃猿《註冊球員》
2025 桃園亞洲職棒交流賽 樂天桃猿《出賽名單》
2026/02/24 樂天桃猿《註冊球員》",1,http://cpbl.com.tw/files/atts/0L015581098468306680/2024_CPBL六隊Logo_R_官網.png
0000006720,邱駿威,CHIU Chun Wei,樂天桃猿,AJL011,1,投手,46,R,R,2002-11-10,2022-05-13,176,86,高苑工商,0,1,,https://www.cpbl.com.tw/files/atts/0L280404012709998851/46邱駿威2025.jpg,,1,,AJL011,158,,"2021/09/10 樂天桃猿《合約所屬球員》
2021/10/07 樂天桃猿《新註冊》
2023/03/01 樂天桃猿《註冊球員》
2023/03/31 樂天桃猿《開季27人名單》
2023 樂天桃猿《季後賽28人名單》
2023 亞洲冬季棒球聯盟 《中華職棒》登錄名單
2024/02/26 樂天桃猿《註冊球員》
2025/02/27 樂天桃猿《註冊球員》
2025/03/28 樂天桃猿《開季名單》
2025 樂天桃猿《季後挑戰賽32人名單》《總冠軍賽32人名單》
2025 桃園亞洲職棒交流賽 樂天桃猿《出賽名單》
2026/02/24 樂天桃猿《註冊球員》
2026/03/27 樂天桃猿《開季名單》",1,http://cpbl.com.tw/files/atts/0L015581098468306680/2024_CPBL六隊Logo_R_官網.png
0000006722,*賴知頎,LAI Chih Chi,味全龍二軍,AAA022,1,投手,70,L,R,2003-07-26,2022-09-10,180,70,開南大學,0,0,,https://www.cpbl.com.tw/files/atts/0L280404637961449555/70賴知頎.jpg,,1,,AAA022,158,17,"2021/09/10 樂天桃猿《合約所屬球員》
2022/03/03 樂天桃猿《註冊球員》
2023/03/01 樂天桃猿《註冊球員》
2024/02/26 樂天桃猿《合約所屬球員》
2024/08/27 樂天桃猿《新註冊》
2024/12/06 亞洲冬季棒球聯盟《台灣山林》登錄名單
2025/02/27 樂天桃猿《合約所屬球員》
2026/02/24 味全龍《合約所屬球員》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006723,張鈞守,ZHANG Jun Shou,味全龍二軍,AAA022,1,投手,74,R,R,2002-10-15,2022-05-18,186,84,城市科大,0,0,,https://www.cpbl.com.tw/files/atts/0L281591191218130417/74張鈞守.jpg,,1,,AAA022,158,,"2021/09/10 味全龍《合約所屬球員》
2022/03/03 味全龍《合約所屬球員》
2022/05/10 味全龍《新註冊》
2023/03/01 味全龍《合約所屬球員》
2024 亞洲冬季棒球聯盟《台灣海洋》登錄名單
2025/02/26  味全龍《註冊球員》
2026/02/24 味全龍《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006724,曹祐齊,TSAO Yu Chi,味全龍二軍,AAA022,1,投手,67,R,R,2003-03-30,2022-05-18,186,87,城市科大,0,0,,https://www.cpbl.com.tw/files/atts/0L281591420277271441/67曹祐齊2026.jpg,,1,,AAA022,158,,"2021/09/10 味全龍《合約所屬球員》
2022/03/03 味全龍《合約所屬球員》
2022/05/10 味全龍《新註冊》
2023/03/01 味全龍《註冊球員》
2024/02/26 味全龍《合約所屬球員》
2024/05/19 味全龍《新註冊》
2025/02/26 味全龍《註冊球員》
2026/02/24 味全龍《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006725,張祐嘉,CHANG You Jia,味全龍二軍,AAA022,9,右外野手,81,L,L,2003-05-24,2024-06-18,185,86,城市科大,0,0,,https://www.cpbl.com.tw/files/atts/0L281592278495807710/81張祐嘉2026.jpg,,1,,AAA022,158,,"2021/09/10 味全龍《自主培訓球員》
2024/04/03 味全龍《合約所屬球員》
2024/06/17 味全龍《新註冊》
2024 亞洲冬季棒球聯盟《台灣海洋》登錄名單
2025/02/26 味全龍《註冊球員》
2025 亞洲冬季棒球聯盟《台灣山林》登錄名單
2026/02/24 味全龍《註冊球員》
2026/03/27 味全龍《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006726,李展毅,LI Chan I,味全龍,AAA011,3,一壘手,36,R,R,2003-01-30,2022-05-17,188,115,城市科大,0,0,,https://www.cpbl.com.tw/files/atts/0L281590678006814631/36李展毅.jpg,,1,,AAA011,158,,"2021/09/10 味全龍《合約所屬球員》
2022/03/03 味全龍《合約所屬球員》
2022/05/10 味全龍《新註冊》
2023/03/01 味全龍《合約所屬球員》
2023/05/25 味全龍《新註冊》
2023 亞洲冬季棒球聯盟《中華職棒》登錄名單
2024/02/26 味全龍《合約所屬球員》
2024/05/04 味全龍《新註冊》
2024 亞洲冬季棒球聯盟《台灣海洋》登錄名單
2025/02/26 味全龍《合約所屬球員》
2025/08/29 味全龍《新註冊》
2026/02/24 味全龍《合約所屬球員》
2026/04/05 味全龍《新註冊》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006728,陳思仲,CHEN Si Chung（John Peter CLARK）,味全龍,AAA011,5,三壘手,44,R,R,2000-10-18,2021-11-20,177,80,美國艾德蒙社區學院,0,0,John Peter CLARK,https://www.cpbl.com.tw/files/atts/0L281593137621782872/44陳思仲.jpg,,1,,AAA011,158,,"護照名：John Peter CLARK
2021/09/10 味全龍《合約所屬球員》
2021/10/11 味全龍《新註冊》
2022/03/03 味全龍《合約所屬球員》
2023/03/01 味全龍《合約所屬球員》
2023/05/25 味全龍《新註冊》
2025/02/26 味全龍《註冊球員》
2025/03/28 味全龍《開季28人名單》
2025 亞洲冬季棒球聯盟《台灣山林》登錄名單
2026/02/24 味全龍《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006729,*陳志杰,CHEN Chih Chieh,味全龍二軍,AAA022,1,投手,45,R,R,2002-12-09,2025-09-29,185,109,臺北市大,0,0,,https://www.cpbl.com.tw/files/atts/0L281351103740889421/45陳志杰.jpg,,1,,AAA022,158,,"2021/09/11 中信兄弟《合約所屬球員》
2021/10/11 中信兄弟《新註冊》
2023/03/01 中信兄弟《合約所屬球員》
2024/02/26 中信兄弟《合約所屬球員》
2025/02/26 味全龍《合約所屬球員》；更改背號 17→45
2025/08/29 味全龍《新註冊》
2026/02/24 味全龍《合約所屬球員》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006730,張仁瑋,CHANG Jen Wei,中信兄弟,ACN011,4,二壘手,28,R,R,2003-05-01,2023-05-15,171,77,普門高中,0,0,,https://www.cpbl.com.tw/files/atts/0L281350087876066733/28張仁瑋2025.png,,1,,ACN011,158,,"2021/09/11 中信兄弟《合約所屬球員》
2022/03/03 中信兄弟《合約所屬球員》
2022/06/10 中信兄弟《新註冊》
2023/03/01 中信兄弟《註冊球員》
2023 亞洲冬季棒球聯盟 《中華職棒》登錄名單
2024/06/18 中信兄弟《新註冊》
2025/02/26 中信兄弟《註冊球員》
2025/03/28 中信兄弟《開季28人名單》
2025 中信兄弟《總冠軍賽32人名單》
2025 亞洲冬季棒球聯盟《台灣山林》登錄名單
2026/02/24 中信兄弟《註冊球員》
2026/03/27 中信兄弟《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000006731,周委宏,CHOU Wei Hung,味全龍二軍,AAA022,4,二壘手,88,L,R,2002-11-17,2024-05-17,175,80,穀保家商,0,0,,https://www.cpbl.com.tw/files/atts/0L281346542538370085/88周委宏.jpg,,1,,AAA022,158,,"2021/09/11 中信兄弟《合約所屬球員》
2023/03/01 中信兄弟《合約所屬球員》
2024/02/26 中信兄弟《註冊球員》
2024/08/31 中信兄弟《註銷註冊》
2025/02/26 味全龍《合約所屬球員》；更改背號 89→88
2025/08/29 味全龍《新註冊》
2026/02/24 味全龍《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006732,陳統恩,CHEN Tong En,中信兄弟,ACN011,2,捕手,48,R,R,2001-09-19,2024-05-18,178,90,城市科大,0,0,,https://www.cpbl.com.tw/files/atts/0L281353281834818739/48_陳統恩.png,,1,,ACN011,158,,"2021/09/11 中信兄弟《合約所屬球員》
2023/03/01 中信兄弟《合約所屬球員》
2023/08/31 中信兄弟《新註冊》
2024/02/26 中信兄弟《合約所屬球員》
2024 亞洲冬季棒球聯盟《台灣山林》登錄名單
2025/02/26 中信兄弟《註冊球員》
2025 中信兄弟《總冠軍賽32人名單》
2026/02/24 中信兄弟《註冊球員》
2026/03/27 中信兄弟《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000006734,黃鈞麟,HUANG Jun Lin,中信兄弟二軍,ACN022,9,右外野手,60,L,L,2003-07-21,2023-10-23,176,81,大溪高中,0,0,,https://www.cpbl.com.tw/files/atts/0L281354948499230776/黃鈞麟2024.png,,1,,ACN022,158,,"2021/09/11 中信兄弟《合約所屬球員》
2023/03/01 中信兄弟《合約所屬球員》
2023/08/31 中信兄弟《新註冊》
2024/02/26 中信兄弟《註冊球員》
2024 亞洲冬季棒球聯盟《台灣山林》登錄名單
2025/02/26 中信兄弟《合約所屬球員》
2025/04/27 中信兄弟《新註冊》
2026/02/24 中信兄弟《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000006736,王苡丞,WANG Yi Cheng,富邦悍將,AEO011,3,一壘手,14,L,R,2003-05-01,2021-11-09,185,95,成德高中,0,0,,https://www.cpbl.com.tw/files/atts/0L277391736750578048/14王苡丞2026.jpg,,1,,AEO011,158,,"2021/09/13 富邦悍將《合約所屬球員》
2021/10/10 富邦悍將《新註冊》
2022/03/03 富邦悍將《註冊球員》
2023/03/01 富邦悍將《註冊球員》
2025/02/26 富邦悍將《註冊球員》
2026/02/24 富邦悍將《合約所屬球員》；更換守備位置【右外野手】→【一壘手】
2026/04/23 富邦悍將《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006737,董子恩,TUNG Tzu En,富邦悍將二軍,AEO022,5,三壘手,78,R,R,2003-02-28,2021-11-09,182,86,平鎮高中,0,0,,https://www.cpbl.com.tw/files/atts/0L277412286356333579/78董子恩2026.jpg,,1,,AEO022,158,,"2021/09/13 富邦悍將《合約所屬球員》
2021/10/10 富邦悍將《新註冊》
2022/03/03 富邦悍將《註冊球員》
2023/03/01 富邦悍將《註冊球員》
2025/02/26 富邦悍將《註冊球員》
2025/03/28 富邦悍將《開季28人名單》
2026/02/24 富邦悍將《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006738,孔念恩,KUNG Nien En,富邦悍將,AEO011,9,右外野手,82,L,R,2003-09-01,2021-11-09,184,89,高苑工商,0,0,,https://www.cpbl.com.tw/files/atts/0L277412499434187213/82孔念恩2026.jpg,,1,,AEO011,158,,"2021/09/13 富邦悍將《合約所屬球員》
2021/10/10 富邦悍將《新註冊》
2022/03/03 富邦悍將《註冊球員》
2023/03/01 富邦悍將《註冊球員》
2023/03/31 富邦悍將《開季27人名單》
2025/02/26 富邦悍將《註冊球員》
2026/02/24 富邦悍將《註冊球員》
2026/03/27 富邦悍將《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006739,李東洺,LI Tung Ming,富邦悍將,AEO011,1,投手,66,L,R,1999-12-29,2021-11-19,184,74,南華大學,0,0,李子強,https://www.cpbl.com.tw/files/atts/0L277412124901686188/66李東洺2026.jpg,,1,,AEO011,158,,"2021/09/13 富邦悍將《合約所屬球員》
2021/10/10 富邦悍將《新註冊》
2022/03/03 富邦悍將《註冊球員》
2023/03/01 富邦悍將《註冊球員》
2024/02/26 富邦悍將 更改姓名 李子強→李東洺
2025/02/26 富邦悍將《註冊球員》
2026/02/24 富邦悍將《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006740,楊強森,YANG Chiang Sen,統一7-ELEVEn獅二軍,ADD022,1,投手,59,R,R,2002-09-22,,175,83,高苑工商,0,0,,https://www.cpbl.com.tw/files/atts/0L277411977018554639/59楊強森.jpg,,1,,ADD022,158,,"2021/09/13 富邦悍將《合約所屬球員》
2021/09/23 富邦悍將 更改背號 58→55 
2021/10/10 富邦悍將《新註冊》
2022/03/03 富邦悍將《合約所屬球員》；更改背號 55→84
2023/03/01 富邦悍將《註冊球員》
2023/08/31 富邦悍將《註銷註冊》
2024/02/26 富邦悍將《註冊球員》；更改背號 84→41
2025/02/26 統一7-ELEVEn獅《合約所屬球員》；更改背號 41→59
2026/02/24 統一7-ELEVEn 獅 《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000006743,劉俊豪,LIU Chun Hao,富邦悍將二軍,AEO022,6,游擊手,85,L,R,2002-02-20,2022-10-17,179,76,國立體大,0,0,,https://www.cpbl.com.tw/files/atts/0L277412673034682242/85劉俊豪2026.jpg,,1,,AEO022,158,,"2021/09/13 富邦悍將《自主培訓球員》
2021/09/23 富邦悍將 更改背號 55→85
2021/10/10 富邦悍將《新註冊》
2022/03/03 富邦悍將《合約所屬球員》
2022/09/19 富邦悍將《新註冊》
2023/03/01 富邦悍將《註冊球員》
2023/03/31 富邦悍將《開季27人名單》
2025/02/26 富邦悍將《註冊球員》
2026/02/24 富邦悍將《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006749,魔力藍,Shawn MORIMANDO,富邦悍將,AEO011,1,投手,44,L,L,1992-11-20,2021-10-31,185,92,,1,0,Shawn MORIMANDO/象魔力,https://www.cpbl.com.tw/files/atts/0L309540302623875826/44魔力藍2026.jpg,,1,,AEO011,840,,"護照名：Shawn Peter Morimando
登錄名：象魔力(中信兄弟：2021~2024)、魔力藍(富邦悍將：2025)
國籍：美國
背號：#55(中信兄弟：2021~2024)、#44(富邦悍將：2025)
2021/10/11 中信兄弟《新註冊》
2022/03/11 中信兄弟《合約所屬球員》
2022/03/29 中信兄弟《新註冊》
2022/07/19 中信兄弟《註銷註冊》
2023/03/01 中信兄弟《合約所屬球員》
2023/03/30 中信兄弟《新註冊》
2024/02/26 中信兄弟《合約所屬球員》
2024/08/31 中信兄弟《註銷註冊》
2025/02/26 富邦悍將《合約所屬球員》
2025/03/27 富邦悍將《新註冊》
2025/03/28 富邦悍將《開季28人名單》
2026/02/24 富邦悍將《合約所屬球員》
2026/03/24 富邦悍將《新註冊》
2026/03/27 富邦悍將《開季28人名單》
",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006750,陳暐皓,CHEN Wei Hao,味全龍,AAA011,1,投手,56,R,R,1999-09-24,2024-04-30,177,79,國立體大,0,0,林瑞祥,https://www.cpbl.com.tw/files/atts/0M087553993380946291/56陳暐皓.jpg,,1,,AAA011,158,,"2022/08/05 中信兄弟《合約所屬球員》
2022/12/31 中信兄弟《除役》
2023/03/16 台鋼雄鷹《註冊球員》；更改姓名 林瑞祥→陳暐皓
2024/02/26 台鋼雄鷹《註冊球員》
2025/02/26 台鋼雄鷹《註冊球員》
2025/08/31 台鋼雄鷹《註銷註冊》
2026/02/24 味全龍《合約所屬球員》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000006767,許育銘,HSU Yu Ming,台鋼雄鷹,AKP011,1,投手,74,L,L,1998-09-25,2024-04-13,180,82,臺北市大,0,0,,https://www.cpbl.com.tw/files/atts/0N062485779951425770/74許育銘2025.jpg,,1,,AKP011,158,,"2023/03/01 台鋼雄鷹《註冊球員》
2024/02/26 台鋼雄鷹《註冊球員》
2025/2/12-13 台韓國際交流賽 支援選手
2025/02/26 台鋼雄鷹《註冊球員》
2026/02/24 台鋼雄鷹《註冊球員》
2026/03/27 台鋼雄鷹《開季28人名單》",1,http://cpbl.com.tw/files/atts/0M259522042284091551/TSG-logo0912.png
0000006770,*邱邦,QIU Bang,樂天桃猿二軍,AJL022,2,捕手,29,R,R,1998-10-25,,170,90,臺北市大,0,1,,https://www.cpbl.com.tw/files/atts/0P127559770825371751/邱邦.jpg,,1,,AJL022,158,,"2023/03/01 台鋼雄鷹《註冊球員》
2024/02/26 台鋼雄鷹《合約所屬球員》
2025/04/11 樂天桃猿《註冊球員》
2026/02/24 樂天桃猿《合約所屬球員》",1,http://cpbl.com.tw/files/atts/0L015581098468306680/2024_CPBL六隊Logo_R_官網.png
0000006771,陳正毅,CHEN Cheng Yi,台鋼雄鷹二軍,AKP022,1,投手,11,R,R,2000-06-14,2024-04-04,180,85,環球科大,0,0,,https://www.cpbl.com.tw/files/atts/0N062484127280358879/11陳正毅2025.jpg,,1,,AKP022,158,,"2023/03/01 台鋼雄鷹《註冊球員》
2024/02/26 台鋼雄鷹《註冊球員》
2025/02/26 台鋼雄鷹《註冊球員》
2025 亞洲冬季棒球聯盟《台灣海洋》
2026/02/24 台鋼雄鷹《註冊球員》",1,http://cpbl.com.tw/files/atts/0M259522042284091551/TSG-logo0912.png
0000006806,池恩齊,CHIH En Chi,富邦悍將,AEO011,6,游擊手,97,L,R,2003-08-03,2023-05-13,173,75,屏東高中,0,1,,https://www.cpbl.com.tw/files/atts/0N062571373676149447/97池恩齊2026.jpg,,1,,AEO011,158,,"2022/09/19 富邦悍將《新註冊》
2023/03/01 富邦悍將《合約所屬球員》；更改背號 4→97
2023/05/10 富邦悍將《新註冊》
2025/02/26 富邦悍將《註冊球員》
2026/02/24 富邦悍將《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006810,*潘瑋祥,PAN Wei Siang,富邦悍將二軍,AEO022,8,中外野手,0,L,R,2002-09-04,2024-10-01,188,87,屏東高中,0,0,,https://www.cpbl.com.tw/files/atts/0N323050396704710632/0潘瑋祥2026.jpg,,1,,AEO022,158,17,"2023 亞洲冬季棒球聯盟《中華培訓隊》
2025/02/26 富邦悍將《註冊球員》
2026/02/24 富邦悍將《合約所屬球員》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000006818,髙塩將樹,TAKASHIO Masaki,統一7-ELEVEn獅,ADD011,1,投手,28,R,R,1989-03-24,2024-07-28,180,85,神奈川大學,0,0,,https://www.cpbl.com.tw/files/atts/0P064602008507008643/28高塩將樹2026.jpg,,1,,ADD011,392,,"2024/07/13 統一7-ELEVEn獅《合約所屬球員》
2024/07/22 統一7-ELEVEn獅《新註冊》
2025/02/26 統一7-ELEVEn獅《註冊球員》
2025/03/28 統一7-ELEVEn獅《開季28人名單》
2025 統一7-ELEVEn獅《季後挑戰賽32人名單》
2026/02/24 統一7-ELEVEn獅《註冊球員》
2026/03/27 統一7-ELEVEn獅《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000006832,陳柏清,CHEN Po Ching,台鋼雄鷹,AKP011,1,投手,66,L,L,1998-10-25,2024-04-06,182,98,南華大學,0,0,,https://www.cpbl.com.tw/files/atts/0N062485644068375626/66陳柏清2025.jpg,,1,,AKP011,158,,"2023/03/01 台鋼雄鷹《註冊球員》
2024/02/26 台鋼雄鷹《註冊球員》
2024 台灣捷克國際交流賽 中華代表隊
2025/02/26 台鋼雄鷹《註冊球員》
2026/02/24 台鋼雄鷹《註冊球員》
2026/03/27 台鋼雄鷹《開季28人名單》",1,http://cpbl.com.tw/files/atts/0M259522042284091551/TSG-logo0912.png
